,Tipo de Ocorrência,id_ocorrencia
5751,VIOLAÇÃO DE DOMICILIO,0895be9e-a178-402f-bcc0-a98782ddf64a
5752,LESÃO CORPORAL,62e390e2-ccf3-4a44-a6bc-60e1e4d46409
5753,TRÁFICO ,6bf70eec-9f4b-4c82-8c40-f90ef7a9c282
5754,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2ca52c02-100e-45a2-bb4a-f42b02c3b70e
5755,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,cbec8572-b522-4a0a-8643-b0b9cb168ab9
5756,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,949c6f2d-9330-40f0-bf1f-fb6cea3bdfe6
5757,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,13cdcb04-ea00-4dc7-84c2-e68cb08794a4
5758,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4d836fea-ebf6-4103-90f5-579ac36d9561
5759,AMEAÇA,31807faa-f9f3-43b9-864f-ead61ae0e204
5760,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c4b0455b-dbd2-4a3b-9ecf-4508c011b679
5761,VIOLÊNCIA CONTRA A MULHER,b5f1edec-ffd0-451c-8760-6b294dab098b
5762,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1b19b5ee-5473-44e0-b20c-c4a4cef16777
5763,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6105c231-943b-4254-8da8-d977e42c2d38
5764,VIOLÊNCIA CONTRA A MULHER,91124bb7-60eb-450c-aab9-44956419a41e
5765,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2fd8970e-0d79-49d6-95de-9dd97303a914
5766,USUÁRIO DE ENTORPECENTE,6d0483e4-f921-4e74-9a75-4b023c13bc07
5767,VIOLÊNCIA CONTRA A MULHER,f173f692-765e-4a5b-b073-0271823beb3a
5768,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,20b68a9c-f33c-4c66-ac42-747fdf13c8b0
5769,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,94a34f6c-5b6a-4489-9bdd-f3d23ad9238e
5770,DISPARO DE ARMA DE FOGO,b37b2c64-3ff6-4317-b01f-934782c98476
5771,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fe58779b-b824-442c-aa9a-719b5bd89dda
5772,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5e6289da-4446-4bcc-b5fb-560f97703ec3
5773,FURTO,916295f6-07be-4881-9104-834c4afd8a67
5774,FURTO QUALIFICADO,c1813828-d522-4e8f-8b9f-ffefcb7037f5
5775,FURTO,686edc10-4863-4d9a-8245-99fa73efda8f
5776,PERTURBAÇÃO DA TRANQUILIDADE,eb6c9b6c-8c35-4a09-8d06-0646b4ee23f2
5777,FURTO,178fa90b-7a56-459e-a902-906969f7a568
5778,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0e1f32ea-5fd2-4f80-88b0-c9a35e21aa9d
5779,FURTO,5f7a0e8f-89c2-413a-ba18-3715092ae588
5780,AMEAÇA,94cbca30-c07c-48d6-b0b5-15bc2b75c79e
5781,SEQUESTRO E CÁRCERE PRIVADO,fe743941-e731-49d2-9915-8b90249d3237
5782,FURTO,3879e61b-f87c-4b5f-817b-4cc81825cb90
5783,LESÃO CORPORAL,d38ab2d5-49d9-4132-8819-f54d95436753
5784,PORTE DE ARMA,db8218e7-0059-43e5-ba1a-77dcd1a3fe5f
5785,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a0b3a9ce-0200-4e86-a05f-8698c1e1d8c9
5786,FURTO,523ef688-e2be-425c-82c0-94de35693baa
5787,PERTURBAÇÃO DA TRANQUILIDADE,c1845ea4-31c0-4bfe-825b-a95b4ad5e120
5788,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,28b648df-1c96-4393-8d84-667b2706975b
5789,FURTO,2ce265a6-e982-4ae1-8efe-a364b48e7a8e
5790,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3609dcd4-e0a7-4350-8e01-a986fd490b6d
5791,FURTO,56e9c49e-6884-4007-bc8c-7350e1a31380
5792,AMEAÇA,9d2fbe79-9597-415e-a6c2-473e5879646a
5793,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5ea459b5-46a0-48e0-a7aa-fa20600c2d05
5794,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,30bba042-c670-4561-9808-08f9cf9b7269
5795,FURTO QUALIFICADO,706b9ef0-015b-4023-add8-2a94283c6d30
5796,AMEAÇA,d12f4989-9c5f-4c38-b5ed-e73c1a047c14
5797,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e79e7baa-e978-4058-9d8f-2c0b6d81f2fb
5798,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c521b0bf-e4cd-4c45-8b49-dc224df8f33a
5799,FURTO,c09df02a-779e-4e47-9404-275312b526b3
5800,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0594a53b-39c8-4158-95d2-20f2ba084bf6
5801,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2d2d1c5c-da97-4a83-b35b-be660bf7d548
5802,ROUBO,f2068e8d-4a05-4ef3-aef7-369ecd9718a9
5803,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0741c003-5fba-4ab8-adaf-f30562ec52e8
5804,USUÁRIO DE ENTORPECENTE,4c199766-ff2e-4eda-b070-befc65f60432
5805,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ccdfd3eb-86f1-44dc-8351-fc81412dd05c
5806,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,446c5e8d-2396-4fb7-8c30-a76245554755
5807,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,30d07fc9-4a86-4be0-8a02-28a9fe818022
5808,ROUBO,c0b8e011-c1b4-44e7-b353-487b2a6cf1bb
5809,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,dd67d1e6-c896-40e9-9f11-f8df32f0152a
5810,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7df9e2fe-e847-4ed3-aeaa-1e01349a777d
5811,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1a0a12b4-0f14-4728-80c8-1896baab8007
5812,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0362da71-451f-4aa1-a722-e1d24d4237f5
5813,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,17f6a1fc-8c8e-476d-9214-2cef83212fe1
5814,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,34c0fb39-a891-4596-8792-a1733b1c5149
5815,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fddb703a-0ed1-43a7-85e8-76f69e808d5d
5816,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,52ddb802-6ffb-4381-854d-eb095e84cb7f
5817,ROUBO,13b8e77a-e4e3-4bb8-a273-686fb3b66f1e
5818,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8f7d2cae-11e7-4c25-a750-ab7d3286f77b
5819,VIOLÊNCIA CONTRA A MULHER,688ff1ae-8ea3-446e-937f-17cda69baf48
5820,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,24160cb1-b193-4361-9577-440691f1ecab
5821,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,76814615-1522-49e8-9b80-600e4635d8a1
5822,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8c434028-11e3-45e9-918c-7d3af5d807ea
5823,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,134e2082-c1c7-4b46-90a1-3b406b990b8c
5824,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,923d1f14-eadb-49ca-8d27-6aac144240bf
5825,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f1ae3542-6aae-43e1-97e4-8d6fcdc797ae
5826,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,43c4179b-d2ca-48b6-94c0-7c6384be072f
5827,PERTURBAÇÃO DA TRANQUILIDADE,b5a472fd-3b55-44bb-b00c-cf9322b30a8b
5828,USUÁRIO DE ENTORPECENTE,a36d605b-d525-40d5-8cd2-a7d086806331
5829,DISPARO DE ARMA DE FOGO,05a7d3ae-23df-4c7b-b1e4-d6e088d7b07c
5830,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ef684a1c-cbd0-41b6-94a5-99aed5583ff1
5831,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1dca73fd-97f4-4102-b5f3-dd5a727fc2b6
5832,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0c94a519-3b2a-45ae-acee-23afdcd20fc2
5833,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,732a9a34-b809-4490-9c77-5b7f2baa6ee8
5834,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,04edc55a-c8c3-4db4-9b6c-0e0e0d535c34
5835,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4da56bd4-477c-4f63-bcc0-51e7fb82057f
5836,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,12d2f1e8-51c4-44ab-9e8a-492fed825c7f
5837,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ac938cd5-a816-4e5b-bd67-01f9dc615aa5
5838,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4805a48c-ec60-4bb1-af92-d00023c52b99
5839,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7b86d1bb-c8b1-492c-8241-40d04746919a
5840,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,19eee7a3-a6f1-4fcc-a360-44898742ddcb
5841,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b7051d43-da8b-40f1-a651-866f6a304d93
5842,VIOLÊNCIA CONTRA A MULHER,82faeb90-0b3a-49ec-b663-cf56da53c7bf
5843,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,479a8851-93d3-4b13-8792-0309cf23f910
5844,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f2b1bf19-4c19-4423-b3ed-d08a893c7042
5845,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6b00b071-a1e4-461f-94a9-d151cd029256
5846,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e7e97562-c67b-4d61-a64b-25196a93e9ad
5847,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6bc9458a-3c2f-4ee8-931d-4102c8156e5c
5848,PERTURBAÇÃO DA TRANQUILIDADE,c93515a1-9794-4b8e-aa94-941c6902817e
5849,AMEAÇA,4cf96cbc-f7ac-46fd-a5db-413a68460df6
5850,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,66ad3b37-e254-4f06-ba38-3af38f581680
5851,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,07cbbcc0-dc46-4d45-bbb2-cbbe21cf3175
5852,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2c063be3-1fce-428b-847b-e030f78363d1
5853,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b786e50a-bc42-47ab-9ca8-150171c733cd
5854,LESÃO CORPORAL,ca5e6cc7-9417-441d-b4bd-9ac3588030d1
5855,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1d8c814f-017b-49de-80e0-6864bf0f38ae
5856,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,80de62d6-e4fe-458e-90bb-eff0c470572f
5857,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ba351ce4-4395-4278-be75-3eccbff7fd58
5858,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3e78d75d-01d7-4136-9642-977e974f5b7e
5859,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,924fab18-9705-4517-bbbf-195bc780c99c
5860,AMEAÇA,0998986c-ae2a-4966-a92d-2a07d74c35ab
5861,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6449132d-438e-47f2-a337-1ea76f550e43
5862,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ba62805a-01f2-411a-abeb-14f25c10a378
5863,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f8dfd4b2-af5c-4c9e-914e-79c6b7801a5b
5864,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4511df20-c74b-4c15-8493-f6ec63cdf917
5865,VIOLÊNCIA CONTRA A MULHER,67df99c9-ae6a-49e3-89e8-2cfacb67cf21
5866,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,54ac570c-d35c-49fa-afdd-86db880056ad
5867,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d4f28782-4b79-4707-9360-e0a6c1ac6780
5868,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,41e7e0eb-9057-4c24-9a30-4bb46e44c629
5869,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5000116b-aeae-4c63-aa46-9231b8fabb08
5870,USUÁRIO DE ENTORPECENTE,be083d69-2722-4689-8130-0617f2489949
5871,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f6994aeb-9020-4f2c-9005-76f6ef2cbdd6
5872,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,62ebba86-cfd4-44d4-bdcb-cac92403451b
5873,PERTURBAÇÃO DA TRANQUILIDADE,a8a2d3ae-465a-40c8-85d2-7b986a0c3f3a
5874,AMEAÇA,d85743c2-230d-42a8-9f74-58e469ab71ce
5875,PERTURBAÇÃO DA TRANQUILIDADE,b018eba6-201d-42f3-b9b9-3d96a64c71de
5876,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,13dd86a5-ae36-4f1f-9b1f-78e25f65f602
5877,AMEAÇA,bbb042c6-3d2e-4aa9-b4eb-85c262af41b7
5878,TENTATIVA DE FURTO,f8c67efd-80d3-44f9-aa31-cd3194a047eb
5879,FURTO,3689bb0e-f788-424f-a6da-43ab0c189ed5
5880,HOMICÍDIO,8b1eb68e-1284-4c1d-845b-8c0ceaeaf009
5881,LESÃO CORPORAL,d40fece0-3cd2-4c00-85c6-875d3c79e975
5882,VIOLAÇÃO DE DOMICILIO,e449d147-ecdb-40fb-a62a-bce5928c5c9e
5883,PORTE DE ARMA,6ab57df2-b7b4-4b5c-9d81-3b57cf754fd2
5884,PERTURBAÇÃO DA TRANQUILIDADE,69f31164-d699-4e05-9e69-2c4e8de0d02c
5885,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f1b82f75-5d24-4716-9407-2b7ed0b6b4a0
5886,AMEAÇA,93f0ee7d-0cb4-43cc-9dd8-f2dd00986d8b
5887,LESÃO CORPORAL,a39ac0bd-139e-477a-95e2-1c5c0b3064fd
5888,LESÃO CORPORAL,1e2b1e33-d1c1-496f-b53e-a0bacbee8d0d
5889,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,df9c960c-8959-4376-b1e5-6a94b2cdfc36
5890,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fa2790ac-bdc3-4457-860f-8bd3b965d452
5891,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0427ff88-c361-49a9-a156-0d1c299d2f0f
5892,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1ef49c26-3148-438a-8b4f-9cb78ca06d8b
5893,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c6a93ad8-3a6c-45d7-9a2f-145bab170491
5894,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,16fb8aad-75e5-406a-a404-5f10f0930ad8
5895,LESÃO CORPORAL,0c48c440-90ad-4728-9e21-e71f677a3f84
5896,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,030b10af-8170-400a-b5d9-12df2087abe5
5897,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,036f6e4a-1f3d-4ccf-a53f-ec0cdea9289b
5898,LESÃO CORPORAL,cf192bed-aa18-49dd-a08a-44a5da84ecd3
5899,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e6792c5c-af0d-44a2-91f3-8e8096455003
5900,ROUBO,b0490184-5600-4b40-b857-017470ac68c7
5901,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ccd78dd6-9870-4a53-b650-470fb262ac95
5902,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,abf1dfd5-6690-42ac-b6fe-46b418d07196
5903,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,45be7816-fecc-4254-a7d6-ce13301f234f
5904,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,88d3fc7a-64bb-4969-9f7f-02f2813b9aae
5905,LESÃO CORPORAL,a68f2f17-5744-42ff-bfad-4dea672eb566
5906,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,44beacb2-5f27-4bd0-8264-ba4693669ae7
5907,LESÃO CORPORAL,96411286-8b23-426c-bdf8-1f7fe48cbdff
5908,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,09b8bc4c-ff5b-4e53-b6a1-02625a92f6bb
5909,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2719b86e-5307-4222-957d-1b0c83bf1fe5
5910,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,043ab42c-1b76-4b71-893e-b86c23b8303b
5911,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,44a754df-97f0-483f-a838-3cce285dd696
5912,PERTURBAÇÃO DA TRANQUILIDADE,d4c32039-b220-4d07-a956-838e5694f225
5913,TRÁFICO ,cdef34ce-5711-43b4-a7ac-9dfb45415c53
5914,ROUBO,9c501f38-1ed3-4836-b2fc-96411225aa27
5915,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fa87eab4-e88b-404e-ab8f-9089a955a125
5916,LESÃO CORPORAL,bb7759b8-cf63-46c9-803e-2e0a607e2966
5917,FURTO QUALIFICADO,07b8fbbb-5c77-4bf7-9e99-d4153fc4eb77
5918,LESÃO CORPORAL,aa7b0bda-f6fa-46a5-bbc6-fedde046f52b
5919,AMEAÇA,8cb5004a-dcfb-4875-9ee3-f59446c9d20b
5920,AMEAÇA,dd9ee14d-bd82-4a66-a5fc-fe264cbaef28
5921,PERTURBAÇÃO DA TRANQUILIDADE,40a64fb8-518a-42d5-8f40-e33e085aa283
5922,LESÃO CORPORAL,59a1af62-6d57-4345-969c-1d4aac7080a2
5923,AMEAÇA,3c0949c7-d044-480b-abed-e1228278be03
5924,FURTO,a568a3d2-910e-4433-a9ef-0e3a51e10ae5
5925,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b2313a6f-60ae-4700-b879-272191328d79
5926,PERTURBAÇÃO DA TRANQUILIDADE,6f287419-3275-44b6-acd7-80319e7c5b07
5927,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,eb2cc7cd-808d-46be-9d53-778db3a6c2a0
5928,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f444092a-7894-4e3f-ae45-c5c12ae64eff
5929,VIOLÊNCIA CONTRA A MULHER,05aa5431-d612-4262-ad14-0b4906162f74
5930,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5dc1a710-793f-46fd-bf37-17a0f7dea4bd
5931,TRÁFICO ,9efb9eef-87b8-4ac2-a4be-a2d9ee398338
5932,ROUBO,68306aac-e167-44e4-a647-efb4c902d98c
5933,ROUBO,1d22f13c-5858-4864-bc54-886f7745460e
5934,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,62de3602-81ec-44d5-8cb3-487fe2c5318f
5935,PERTURBAÇÃO DA TRANQUILIDADE,559036cb-4a2f-4c03-91a1-26f04c211b5d
5936,PORTE DE ARMA,7d0d3988-3d8c-4550-a086-3ed2bd2c2304
5937,PERTURBAÇÃO DA TRANQUILIDADE,7b58a191-3db4-4238-8dde-6160e43de427
5938,PERTURBAÇÃO DA TRANQUILIDADE,015fc8cc-6755-4e0a-91c6-7a425e638ac3
5939,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a7ef5ce3-ece2-410d-8e9a-7d9fdc8f24d7
5940,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,72f1d5be-c421-4655-85a8-8f99d0c4b5c2
5941,LESÃO CORPORAL,5fb78a1d-21fd-446b-b887-629bd3861f3a
5942,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,91ba68d2-1710-4e77-aa05-ba4b9de3395b
5943,PERTURBAÇÃO DA TRANQUILIDADE,dd6d5a65-91d4-407a-afa2-6479432bf318
5944,PERTURBAÇÃO DA TRANQUILIDADE,3b2f0e49-4eaa-47bd-9282-2857e20efc03
5945,LESÃO CORPORAL,a846f970-04a1-47c4-910c-9c0eb12287f1
5946,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d2214d7d-80d6-4fe8-bb1e-37bd601f8225
5947,PORTE DE ARMA,e27b1686-3055-4ccf-b522-310295f87e1b
5948,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0c084abc-d406-45f0-b28d-2f605b3f8bdb
5949,AMEAÇA,ead8bff0-00b3-4c68-948b-277bdd661754
5950,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,42b94b20-6ef3-4c3c-9e47-b5ddf6e6365d
5951,DISPARO DE ARMA DE FOGO,e9089131-f788-4767-b1d0-04c9c3e01cfb
5952,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1cd93999-f54b-4a43-bf70-3b2247ce6d34
5953,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ab52ea22-d95b-4c34-a551-3f75ff42ac31
5954,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,014ba75e-1fa4-49ae-ac80-37f630393e74
5955,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,41ec6086-e574-4802-af6f-4090eb989eeb
5956,AMEAÇA,58130990-c5fe-4ef4-a5d5-704ae2f4a13e
5957,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,01cdbf1e-0758-4258-b272-05030d2affc7
5958,ROUBO,e69b2f0b-d6e8-4c7e-b9e3-f45665b553dc
5959,AMEAÇA,65978e46-8a1f-4f2e-a37d-2a44ac22645d
5960,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3683dda9-a516-45f1-83c1-e5446e70409b
5961,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e25d0b6f-15fa-4cf9-a69d-0aa468bcd2da
5962,VIOLÊNCIA CONTRA A MULHER,c0a9c103-e8ba-4151-9d87-62b25088bb85
5963,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,53fc7677-e009-478d-a8f2-cd7b7fe80d34
5964,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6d1f8059-76bc-461d-a576-137cca24fb78
5965,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5dc11f77-1459-4741-be3a-198683fe8ffd
5966,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9640170d-9862-4e06-a3c2-48f6e62e1b29
5967,LESÃO CORPORAL,090c8a35-5ab6-4368-8cbd-11a6b48c410c
5968,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ce519b91-2597-4211-8851-81a9f9dc2505
5969,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0f7ea437-1ebd-49f9-987a-a834d779dda3
5970,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c0d0e338-cc69-42cf-97b4-5cdf8fb21f3c
5971,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3bc721be-f2e9-4021-9014-d63238a38f6f
5972,ROUBO,b26b70a1-2604-4ce1-a124-28738d1763bb
5973,USUÁRIO DE ENTORPECENTE,91675b6f-9b09-44ec-b657-a3913185e4da
5974,VIOLÊNCIA CONTRA A MULHER,0e87db11-a4c9-4695-8138-27131462c7f9
5975,AMEAÇA,44a9e1bc-b971-43f3-a7a7-ce1f527b3364
5976,TRÁFICO ,c17595cb-8e22-4875-8206-0aeafcc6a5ea
5977,ROUBO,54330188-28d3-45fa-997a-e7474566127d
5978,FURTO,1a5c4d54-55b7-45e6-bab2-82c4ca0da4cd
5979,TENTATIVA DE FURTO,0d49df1b-c82d-4169-87be-e00da8c153b8
5980,USUÁRIO DE ENTORPECENTE,695a60b1-c5fc-45df-be9c-6887af7ae199
5981,PORTE DE ARMA,db854ab4-c729-4b05-b056-930c73282e9b
5982,AMEAÇA,0073d781-0cb7-4b98-b710-fab70d454331
5983,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7663edfc-0253-426a-ba87-39a7d9598b51
5984,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6cf07922-1a91-453a-871e-75190b7f4819
5985,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fc192133-e37b-4945-82fc-861963407b89
5986,ROUBO,98f4b52e-6912-4bcf-b00d-ce934b3fdc44
5987,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6bdbbc11-9333-4d94-9713-6f6bdd865d82
5988,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,73d83ed4-6dd1-46fe-b746-5044ffaad20a
5989,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,00a2b6ba-62de-4aca-a940-64b69707a78c
5990,LESÃO CORPORAL,510c384a-6144-4520-ae6e-bd1a189fd146
5991,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9589ed6c-7348-458d-9113-5b9ae14aa9c6
5992,LESÃO CORPORAL,7c92d638-cc59-42c2-b94f-df0e9c1e5eb6
5993,PERTURBAÇÃO DA TRANQUILIDADE,4596f689-b962-4260-9dd5-08bb149f5bc2
5994,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2115a38a-041a-493b-858d-a7d5d3c507fd
5995,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,35f83199-336e-4ecd-91e4-ee7805d6c5ab
5996,PERTURBAÇÃO DA TRANQUILIDADE,89557978-b7dd-4692-9af9-42de296fcc7c
5997,ROUBO,3473a9e5-8005-44fe-8606-9da7c9f2aa40
5998,FURTO,dcd7501c-0584-4bdc-9d9b-16f7efb94c70
5999,VIOLAÇÃO DE DOMICILIO,7918b82e-74ea-4b73-bcf6-c84b91b39c0a
6000,FURTO,f389dd69-7321-463d-a563-324bb703dd9c
6001,FURTO,04c2a4ee-7533-4e2f-b40d-a039decb408e
6002,AMEAÇA,5b5c551e-1fbd-42d7-baf5-72942965a729
6003,ROUBO,31372bf8-6f5f-4f55-bf5d-486435760e01
6004,AMEAÇA,cba57c7c-6ff1-4c79-9a86-d246bce79602
6005,VIOLÊNCIA CONTRA A MULHER,d3670fb5-f7bf-4b5c-936d-1dbc89342fe5
